Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,24,0.864516129032258,0.9054054054054054,0.8271604938271605,0.9648756737958616,0.9285714285714286,0.8176884033373306,16,0.0004120011323762,"[2560, 1280]","[2560, 1280]","[2560, 1280]",51,True,0.1444311449129177,19
gat,25,0.832214765100671,0.9117647058823528,0.7654320987654321,0.9626151973569814,0.9149659863945578,0.7811710215005467,16,0.0006249845117617,[1280],"[2560, 1280]","[2560, 1280]",52,True,0.1592982464741872,5
gat,26,0.8074534161490683,0.8125,0.8024691358024691,0.9491682605923608,0.8945578231292517,0.7348846214620245,16,0.0007028930914074,[1280],"[2560, 1280]",[2560],63,True,0.1612013516134128,5
gat,27,0.7851851851851851,0.9814814814814816,0.654320987654321,0.938793253347244,0.9013605442176872,0.7495374042153491,16,0.0007626717261259,[1280],"[2560, 1280]","[2560, 1280]",57,True,0.1588111298636691,7
gat,28,0.8129032258064517,0.8513513513513513,0.7777777777777778,0.947661276299774,0.9013605442176872,0.7475189956954231,16,0.0013158136660865,[640],"[2560, 1280]","[2560, 1280]",87,True,0.1339159664793562,11
gat,29,0.8024691358024691,0.8024691358024691,0.8024691358024691,0.9449371123862516,0.891156462585034,0.7273517649104504,16,0.0005213714860667,"[2560, 1280]","[2560, 1280]",[1280],107,True,0.2234016920850393,3
gat,30,0.8051948051948052,0.8493150684931506,0.7654320987654321,0.9436040108966556,0.8979591836734694,0.7381498538704331,16,0.0001690812320282,"[2560, 1280]","[2560, 1280]","[2560, 1280]",63,True,0.176907935256364,2
gat,31,0.8072289156626505,0.788235294117647,0.8271604938271605,0.9420970266040688,0.891156462585034,0.7318733091666826,16,0.0004348925061767,"[2560, 1280]","[2560, 1280]","[2560, 1280]",53,True,0.0501709939977585,8
gat,32,0.8079470198675497,0.8714285714285714,0.7530864197530864,0.9557758071060104,0.9013605442176872,0.7456358858603397,16,0.0004898739508202,"[2560, 1280]","[2560, 1280]","[2560, 1280]",51,True,0.1308219625281753,6
gat,33,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.951660580768562,0.8979591836734694,0.7443922796035473,16,0.00068892949168,"[2560, 1280]","[2560, 1280]","[2560, 640]",72,True,0.0976048816273966,5
gat,34,0.8695652173913043,0.875,0.8641975308641975,0.9533414478641395,0.9285714285714286,0.8204175108958468,16,0.0003171388551041,"[2560, 1280]","[2560, 1280]","[2560, 1280]",64,True,0.1840291409641866,15
gat,35,0.7898089171974522,0.8157894736842105,0.7654320987654321,0.9320697849649336,0.8877551020408163,0.7140224594814129,64,0.0003173103224103,"[2560, 640]","[2560, 1280]","[2560, 1280]",81,False,0.1858428505064674,3
gat,36,0.7434554973821991,0.6454545454545455,0.8765432098765432,0.9358372456964008,0.8333333333333334,0.6402341551358605,16,0.000498052101943,"[2560, 1280]","[2560, 1280]","[2560, 1280]",61,True,0.2225952038910065,2
gat,37,0.7951807228915663,0.7764705882352941,0.8148148148148148,0.9545006665507448,0.8843537414965986,0.7150801496493951,16,0.0005803513736524,"[2560, 1280]","[2560, 1280, 640]","[1280, 640]",72,False,0.1517399239651889,6
gat,38,0.7657142857142857,0.7127659574468085,0.8271604938271605,0.9427345968817016,0.8605442176870748,0.6709644043385359,64,0.0003139172133539,"[2560, 1280]","[2560, 1280]","[2560, 1280]",89,True,0.2513408431738774,2
gat,39,0.8493150684931506,0.953846153846154,0.7654320987654321,0.958789775691184,0.9251700680272108,0.808907366396581,16,0.0001986839230903,"[2560, 1280]","[2560, 1280]","[2560, 1280]",110,False,0.1307513679713783,7
gat,40,0.7428571428571428,0.8813559322033898,0.6419753086419753,0.924187097896018,0.8775510204081632,0.67946821240218,16,0.0001443811619982,"[2560, 1280, 640]","[2560, 640]","[2560, 1280]",113,False,0.1167485246710924,5
gat,41,0.8627450980392156,0.9166666666666666,0.8148148148148148,0.954558627485075,0.9285714285714286,0.8172761104487233,16,0.0002105818458885,"[2560, 1280]",[2560],"[2560, 1280]",120,False,0.1728310023220517,5
gat,42,0.8152866242038217,0.8421052631578947,0.7901234567901234,0.9400104329681794,0.9013605442176872,0.7488008894163922,16,0.0001988171999515,"[2560, 1280]","[2560, 1280]","[2560, 1280]",136,False,0.1122457069623914,5
gat,43,0.7901234567901234,0.7901234567901234,0.7901234567901234,0.9431982843563438,0.8843537414965986,0.7103112502173535,16,0.0002346317833764,"[2560, 1280]","[2560, 1280]","[2560, 1280]",125,False,0.1359115482218666,2
gat,44,0.8227848101265822,0.8441558441558441,0.8024691358024691,0.9524720338491856,0.9047619047619048,0.7581798334155564,64,0.0001092381755247,"[2560, 1280]","[2560, 1280]","[2560, 1280]",118,False,0.1787037042779976,4
gat,45,0.7640449438202246,0.7010309278350515,0.8395061728395061,0.938329565872602,0.8571428571428571,0.6683262037642337,16,0.000309780335922,"[2560, 1280]","[2560, 1280]","[2560, 1280]",107,False,0.2059001829601695,4
gat,46,0.8590604026845637,0.9411764705882352,0.7901234567901234,0.9593114241001566,0.9285714285714286,0.8172817574001002,16,0.0002118545407693,"[2560, 1280]","[2560, 1280]","[2560, 1280]",141,False,0.1015390245349896,7
gat,47,0.7955801104972375,0.72,0.8888888888888888,0.9530516431924884,0.8741496598639455,0.7142922690483124,16,0.0002655661715548,"[2560, 1280]","[2560, 1280]","[2560, 1280]",151,False,0.092802114038744,4
gat,48,0.8366013071895425,0.8888888888888888,0.7901234567901234,0.9549643540253868,0.9149659863945578,0.781868038466418,16,0.0001583208076596,"[2560, 1280]","[2560, 1280]","[2560, 1280]",142,False,0.1147204476243178,3
gat,49,0.8378378378378379,0.9253731343283582,0.7654320987654321,0.95565988523735,0.9183673469387755,0.7902440898335482,64,0.0002104840749125436,"[2560, 1280]","[2560, 1280]","[2560, 1280]",164,False,0.17373490868167363,0
