Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,10,0.7809810671256454,0.8457595526561044,0.7254196642685852,0.9107030876293,0.8648433351035582,0.6882873737250618,32,7.978138354884579e-05,"[2560, 1280]","[2560, 1280, 1280, 640]","[2560, 2560, 2560, 1280]",80,True,0.500538880073948,7
gat,11,0.7824753559693319,0.8657295201163354,0.7138289368505196,0.8860041191698729,0.868162506638343,0.6957462348512952,64,0.0044679158382246,"[1280, 640]",[2560],"[2560, 1280, 1280]",95,True,0.4226410635345828,4
gat,12,0.7697565143101238,0.826605504587156,0.7202238209432454,0.8932224399406916,0.8568773234200744,0.6699638438013332,64,0.0013495406066204,"[1280, 640]","[1280, 640]","[2560, 1280, 1280]",153,True,0.3181959479826017,1
gat,13,0.0,0.0,0.0,0.6746457704611658,0.6678173127987255,0.0,64,0.000744611253272,"[2560, 1280]","[2560, 1280, 1280, 1280, 1280]","[2560, 1280, 1280]",114,True,0.9924039510108394,0
gat,14,0.7764485104386581,0.9398069278818852,0.6614708233413269,0.8968387516626858,0.873473181093999,0.7126427944478214,64,0.0021501256620712,"[2560, 1280, 1280, 1280, 640]","[2560, 1280]","[1280, 640]",50,True,0.5979478864625701,0
gat,15,0.7821873557914167,0.9252183406113536,0.6774580335731415,0.9070298035925136,0.8746680828465215,0.7138201068522322,64,0.0028830111897605,"[2560, 1280, 1280, 1280, 640]","[2560, 1280, 1280, 1280, 640]","[1280, 640]",50,True,0.6537607867108196,4
gat,16,0.7656980288559236,0.7788342290202563,0.7529976019184652,0.902548418521644,0.8469198088157196,0.6522762135209563,32,0.0040072346052848,"[2560, 1280, 1280, 1280, 640]","[2560, 1280, 1280, 1280, 640]","[2560, 640]",51,True,0.8230692033426381,5
gat,17,0.784037558685446,0.949943117178612,0.6674660271782574,0.9111460732010814,0.877854487519915,0.7237253722073529,64,0.0021654806339088,"[2560, 1280, 1280, 1280, 1280]","[2560, 1280, 1280, 1280, 640]","[1280, 640]",75,True,0.695388698944767,4
gat,18,0.7946750902527075,0.9124352331606218,0.7038369304556354,0.9003577257478311,0.879182156133829,0.7231140885939167,64,0.001861514242966,"[2560, 1280, 1280, 1280, 1280]","[2560, 1280]","[2560, 1280, 640]",75,True,0.7092353482049588,5
gat,19,0.7764371894960966,0.951304347826087,0.6558752997601919,0.8997177208531386,0.8745353159851301,0.7164358364920622,32,0.0004055850716314,"[2560, 1280]",[1280],"[2560, 1280]",78,True,0.8852667058336225,7
gat,20,0.7849557522123893,0.8790882061446977,0.7090327737809752,0.9074503419133482,0.8709506107275624,0.7024609264887144,64,0.0018410931576233,[1280],[640],[640],96,True,0.7538868818469748,1
gat,21,0.7800756059595286,0.8791979949874686,0.701039168665068,0.9085754458063768,0.8686935740839087,0.6971341123699178,64,0.0018960051280601,"[2560, 1280, 1280, 1280, 1280]","[2560, 1280, 1280]","[2560, 1280, 640]",70,True,0.7068590157807347,1
gat,22,0.7730858468677495,0.9214601769911503,0.6658673061550759,0.8934115530637121,0.8701540095592141,0.7031563743889632,64,0.0047742234343823,"[2560, 1280, 1280, 1280, 1280]","[2560, 2560, 2560, 1280]","[2560, 1280, 1280, 640]",76,True,0.8454050755830789,11
gat,23,0.8087902129587675,0.9335774058577406,0.7134292565947242,0.902350962172608,0.8879447689856612,0.7447629477793699,64,0.0030479144715666,"[2560, 1280, 1280, 1280, 1280]","[2560, 1280, 1280, 1280, 640]","[2560, 1280]",65,True,0.7081920870511424,7
gat,24,0.791099000908265,0.9158780231335436,0.6962430055955235,0.9015211290212364,0.877854487519915,0.7203108358878733,64,0.003051961199036,[2560],"[2560, 1280, 1280, 1280, 640]","[2560, 1280]",64,True,0.6163371539381535,15
gat,25,0.7423602484472048,0.9809586342744584,0.5971223021582733,0.891176839840255,0.8623207647371216,0.6934677297070568,64,0.0034756380205663,"[2560, 1280]","[2560, 1280, 1280, 1280, 640]","[2560, 1280, 1280, 1280, 1280]",92,True,0.904113222227004,1
gat,26,0.7543726235741446,0.719361856417694,0.7929656274980016,0.9065249986889216,0.8284652150823154,0.6248137428535656,64,0.0008155243437802,"[2560, 1280]","[2560, 1280]",[1280],117,True,0.7951791674006413,5
gat,27,0.7891093677895709,0.933406113537118,0.6834532374100719,0.8931053566689393,0.8786510886882634,0.7236754956659454,64,0.0048691325365158,"[2560, 1280, 640]","[2560, 1280]","[2560, 1280]",141,True,0.7267214407782825,8
gat,28,0.7527989252127184,0.8559063136456212,0.6718625099920064,0.8949798809064081,0.8534253850238981,0.6603983218278496,16,0.0014536851880489,"[2560, 1280]","[2560, 1280, 1280, 1280, 640]","[2560, 1280]",171,True,0.534420616394139,5
gat,29,0.7681465821000705,0.9316239316239316,0.6534772182254197,0.9093972535689144,0.8689591078066915,0.7014822138773338,32,0.0024540486992232,"[2560, 1280, 1280, 1280, 1280]",[640],"[2560, 1280]",87,True,0.6714361325835464,1
gat,30,0.736208625877633,0.9878869448183042,0.586730615507594,0.8659769997123573,0.8603292618162507,0.6901857734058832,64,0.0009373777850297,"[2560, 1280]","[2560, 1280]","[1280, 640]",135,True,0.9863715267473684,9
gat,31,0.7485549132947977,0.7741246797608882,0.7246203037569944,0.8835727441903336,0.8382899628252788,0.6303150864796099,64,0.0048335604242634,"[2560, 1280, 640]","[2560, 1280, 1280]","[2560, 1280]",140,True,0.7425089474423389,1
gat,32,0.7798712139279752,0.9668835008870492,0.6534772182254197,0.8950296621549679,0.8774561869357408,0.7250699757391985,64,0.003590175496689,"[2560, 1280]","[2560, 1280]","[2560, 1280]",163,True,0.8494055645548614,5
gat,33,0.7645993662290629,0.8815240083507306,0.6750599520383693,0.8923081415583238,0.8619224641529474,0.6812541118840223,64,0.0032644228724915,"[2560, 2560, 2560, 1280]","[2560, 1280]","[2560, 1280]",164,True,0.8561604235409466,6
gat,34,0.0,0.0,0.0,0.5,0.6678173127987255,0.0,16,0.0012457024245079,"[2560, 1280]","[2560, 1280]","[2560, 2560, 2560, 1280, 640]",164,False,0.9197965675365428,0
gat,35,0.7754574811625403,0.8404106392907139,0.71982414068745,0.8986842335276909,0.8615241635687733,0.6804531157860907,64,0.0025669635357984,"[2560, 1280]","[2560, 2560, 2560, 1280, 640]","[2560, 1280]",62,True,0.8234694894213489,2
gat,36,0.6327089995431703,0.738272921108742,0.5535571542765787,0.7281065008827927,0.786510886882634,0.4965545068440526,64,0.0033671935726336,"[2560, 1280]","[2560, 1280]","[2560, 1280]",107,False,0.8658477037267295,1
gat,37,0.8096133751306166,0.8484450284713096,0.7741806554756195,0.9144620685161612,0.8790493892724376,0.7228826180398318,16,0.0015222171294304,"[2560, 1280]","[2560, 1280]","[2560, 1280, 1280, 1280]",183,True,0.7749157237198594,5
gat,38,0.7673450508788159,0.9105378704720088,0.6630695443645084,0.8993798996588018,0.866436537440255,0.6936388834083977,64,0.0011143431975904,"[2560, 1280]","[2560, 1280, 1280, 1280]","[2560, 1280, 1280, 1280, 640]",161,True,0.6443115248854205,1
gat,39,0.6661482633488854,0.9476401179941004,0.5135891286970423,0.7504285239800207,0.828996282527881,0.6122896056035851,64,0.0024235405630244,"[2560, 1280]","[2560, 1280]","[2560, 1280]",120,False,0.9487760080881412,2
gat,40,0.793889648882809,0.9240976645435244,0.6958433253397283,0.9136235743015926,0.8799787573021773,0.725830310864555,32,0.0005776404888939,"[2560, 1280]","[2560, 640]","[2560, 1280]",197,True,0.8048124099591998,5
gat,41,0.7642051989878078,0.9002710027100271,0.6638689048760992,0.8996192310565068,0.8639139670738184,0.6869974009214487,32,0.0005264861439728,"[2560, 1280, 1280]","[2560, 640]","[2560, 1280]",181,True,0.8088415187098587,1
gat,42,0.7828467153284672,0.9117959617428268,0.6858513189448441,0.8999509736147463,0.8736059479553904,0.710242367058727,32,0.0009479925288866,"[2560, 1280]","[2560, 1280]","[2560, 1280]",197,True,0.7649778505919024,8
gat,43,0.7998218659541305,0.9029663147310206,0.7178257394084733,0.9099763926433404,0.8806425916091344,0.7259373230786913,32,0.0006055284080807,"[2560, 1280]","[2560, 1280]","[2560, 1280]",148,True,0.6860286550418117,1
gat,44,0.7735254389914452,0.8855670103092783,0.6866506794564349,0.9106086105270852,0.866436537440255,0.6920329952102827,32,0.0005510017416105,"[2560, 1280, 1280, 640]","[2560, 1280]","[2560, 2560, 2560, 1280]",147,True,0.8986664721964416,3
gat,45,0.7424616905585765,0.97279792746114,0.6003197442046363,0.91212167442984,0.8616569304301647,0.6906574242426974,32,0.0006458511849203,"[2560, 1280]","[2560, 1280]","[2560, 1280, 1280]",173,False,0.8375447489314362,4
gat,46,0.7962752668635021,0.9221462388216728,0.7006394884092726,0.9001678974911522,0.8809081253319172,0.7277900977897641,32,0.0004060155695336,"[2560, 1280, 1280, 1280]","[2560, 1280]","[2560, 1280, 1280, 1280, 1280]",154,True,0.5703925612973957,1
gat,47,0.7679847546450691,0.9504716981132076,0.6442845723421263,0.9021546977130024,0.8706850770047796,0.7076678671354037,32,0.0004063728506066,"[2560, 1280, 1280, 1280]","[2560, 1280]","[2560, 1280, 1280, 1280, 1280]",134,True,0.6286759367148571,3
gat,48,0.7711111111111111,0.8683683683683684,0.693445243804956,0.9081114432509658,0.8632501327668614,0.684031407055773,32,0.0002866017640635,"[2560, 1280]","[2560, 640]","[2560, 1280, 1280, 1280, 1280]",151,True,0.56739129850658,3
gat,49,0.7424988804299149,0.8441955193482689,0.662669864108713,0.896875382397859,0.8473181093998938,0.6456313941760484,32,0.0004142115267644383,"[2560, 1280, 1280, 1280]","[2560, 1280, 640]","[2560, 1280]",122,False,0.6731965516230918,3
