Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,22,0.7842031029619181,0.934453781512605,0.675577156743621,0.9070211861447336,0.8750340321263272,0.7176517946283464,64,0.0002419631475715,"[2560, 1280, 1280, 640]",[2560],"[2560, 1280, 1280, 640]",101,False,0.247090775953744,1
gat,23,0.7867894855088744,0.8834510595358224,0.7091940056703119,0.9131595948049852,0.8708140484617479,0.7043465464902378,64,0.0004309635707636,"[2560, 1280]","[2560, 1280, 1280]","[2560, 1280]",66,False,0.0921946862837647,3
gat,24,0.78717683557394,0.8043110735418427,0.7707573916565411,0.9072207490993716,0.859923768037027,0.6831989558971328,64,0.0002975442420032,"[2560, 1280]","[2560, 2560, 2560, 1280]","[2560, 1280]",173,False,0.1366703158912878,7
gat,25,0.8022959183673469,0.8442953020134228,0.764277035236938,0.9019469886714182,0.8734004900626191,0.7114254166465838,64,0.0004884263805962,"[2560, 1280, 1280, 640]","[2560, 1280, 1280, 1280, 1280]","[2560, 1280]",137,False,0.3443960481686062,2
gat,26,0.8058734614554093,0.8630897317298798,0.755771567436209,0.914800653383896,0.8776204737271984,0.7204609530671376,64,0.000201885216768,[640],"[2560, 1280]","[2560, 1280]",122,True,0.2231524413070986,5
gat,27,0.7637069383794276,0.9522081064730792,0.6375050627784529,0.9019093266656216,0.8674108358290226,0.7028066419886828,16,0.000735566141633,"[2560, 1280]","[2560, 1280]","[2560, 1280]",100,False,0.0737968284584471,1
gat,28,0.7917939764295068,0.8584950307619499,0.734710409072499,0.912126152687834,0.8701334059352028,0.7027265396273054,32,0.0002746900988411,"[2560, 1280]","[2560, 1280, 1280, 1280, 1280]","[2560, 1280]",79,False,0.1819347589948384,4
gat,29,0.8050533652798955,0.8708765315739868,0.7484811664641555,0.8967564002364194,0.8781649877484345,0.7215333474886315,64,0.000476613971818,"[2560, 1280, 1280, 640]","[2560, 1280, 1280, 1280]","[2560, 1280]",146,True,0.542221992969177,5
gat,30,0.8010961406713861,0.9183246073298428,0.7104090724989874,0.8988795075752951,0.8814320718758508,0.7306015058497434,64,0.0001928275761172,"[2560, 1280]","[2560, 1280]",[2560],133,False,0.4224932737277752,1
gat,31,0.7976798143851508,0.9337316675719718,0.6962332928311057,0.9196888246323304,0.8812959433705418,0.7316357292212237,16,0.0001453074486689,"[2560, 1280, 1280, 1280, 1280]",[1280],"[2560, 1280, 1280, 1280, 1280]",158,False,0.1651109993155774,3
gat,32,0.8055682336832497,0.9226346053319394,0.7148643175374646,0.9074421120022376,0.884018513476722,0.7367910244958072,16,0.000113793804695,"[2560, 1280]","[2560, 1280]","[2560, 1280]",161,False,0.2929804756876267,1
gat,33,0.7920265780730896,0.873900293255132,0.724179829890644,0.899470182363003,0.872175333514838,0.7073736571606947,16,0.0003027454166254,"[2560, 1280]","[2560, 1280]","[2560, 1280]",176,False,0.2343010982200199,2
gat,34,0.8060941828254848,0.9371980676328504,0.707168894289186,0.9207655344562506,0.8856520555404301,0.7417468541078833,16,0.0004045770457351,"[2560, 1280]",[1280],"[2560, 1280]",147,False,0.1284966964826027,6
gat,35,0.8178970917225951,0.9135432283858071,0.7403807209396517,0.9195902473426278,0.8891913966784645,0.747949060829955,16,0.0008837904631453,"[1280, 640]",[1280],"[2560, 1280]",147,False,0.0862906419707998,7
gat,36,0.7816867469879518,0.9649018441403926,0.656946132037262,0.8926000843927899,0.8766675741900354,0.725121569403266,16,0.000866689626332,"[1280, 640]","[2560, 1280]","[2560, 1280]",146,False,0.0533308158223828,4
gat,37,0.7935149741049313,0.8935091277890467,0.7136492507087889,0.9128718354883724,0.8751701606316362,0.7148117860694334,16,0.0011698057660399,"[1280, 640]","[2560, 1280]","[2560, 1280, 1280]",153,True,0.1125256087635431,4
gat,38,0.7959651535992665,0.9170628631801372,0.703118671526934,0.9113935913799436,0.8788456302749795,0.7246344461145723,16,0.0005642866793809,"[2560, 1280]","[2560, 1280]","[2560, 2560, 2560, 1280, 640]",182,False,0.0570344466984691,14
gat,39,0.7952919455342718,0.9243562231759656,0.6978533819360064,0.9090841671502105,0.8792540157909066,0.7261611751113441,16,0.0008747250241141,"[2560, 1280, 1280]","[2560, 1280]","[2560, 1280]",166,False,0.1184121370701672,2
gat,40,0.7792954708842559,0.954225352112676,0.6585662211421628,0.9063074350778856,0.8746256466104002,0.7191308382113428,16,0.0014733619895905,"[2560, 1280]",[1280],"[2560, 1280]",199,True,0.0015519236231964,0
gat,41,0.7914438502673797,0.9290393013100436,0.6893479141352774,0.9035742198545956,0.8778927307378165,0.723523522538368,64,0.0004108859593983,"[2560, 2560, 2560, 1280]","[2560, 1280]","[2560, 1280]",129,False,0.2019530688311458,1
gat,42,0.8045738045738046,0.8265698419478855,0.7837181044957473,0.9121402292258328,0.872039205009529,0.7101070800144146,16,0.0005329772123739,"[2560, 1280]","[2560, 1280]","[2560, 1280]",145,False,0.2989307434133505,0
gat,43,0.8105786618444847,0.9171355498721228,0.7262049412717699,0.9224309674534662,0.8859243125510482,0.7407206712945617,32,0.000399251664287,"[2560, 1280]","[2560, 1280]","[2560, 1280]",112,False,0.114326395561146,3
gat,44,0.7928637627432807,0.926367081754196,0.6929931146213042,0.9121232045043592,0.8783011162537435,0.724191147381239,16,0.0003211427953804,"[2560, 1280, 1280, 1280]","[2560, 1280]","[2560, 1280, 1280, 1280, 640]",152,False,0.2573007767945456,9
gat,45,0.8004778972520907,0.7873090481786134,0.8140947752126367,0.9176230200145116,0.8635992376803703,0.6971275764363095,64,0.0005239463594998,"[2560, 1280]","[2560, 1280]","[2560, 1280, 1280, 1280]",126,False,0.1545439785292201,2
gat,46,0.7959274015050908,0.8775012201073694,0.7282300526528959,0.9157055380920668,0.8744895181050912,0.7128336580141591,16,0.0002650680801277,"[2560, 1280]","[2560, 1280]","[2560, 2560, 2560, 1280]",89,False,0.0465020025105546,7
gat,47,0.7932882777907247,0.9341383095499451,0.6893479141352774,0.912087950873796,0.8792540157909066,0.7270921043583618,16,0.0003779207153097,"[2560, 2560, 2560, 1280, 640]","[2560, 1280]",[2560],107,False,0.1934852872381322,1
gat,48,0.8137931034482759,0.9027640671273444,0.7407857432158769,0.9148339969237574,0.8860604410563572,0.7402912211587299,64,0.00018124388464,[1280],"[2560, 640]","[2560, 640]",139,False,0.1466892856646112,0
gat,49,0.7935185185185185,0.9259859535386278,0.6942081814499798,0.8984111201162199,0.8785733732643616,0.7247704446143,32,0.0007019064664543684,"[2560, 1280]","[2560, 1280]","[2560, 1280]",118,False,0.09075041413962326,1
