Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,29,0.8687522473930241,0.9158453373768006,0.826265389876881,0.9600753533268463,0.922406462585034,0.8160534206704058,16,0.0004177298569638,"[2560, 1280]","[2560, 1280]",[1280],111,True,0.0906117792591766,7
gat,30,0.8630887185104053,0.9256068911511356,0.8084815321477428,0.9559857327433792,0.920280612244898,0.8108951915841361,16,0.0002717466164,"[2560, 1280]","[2560, 1280]","[2560, 1280]",120,True,0.0426906382017808,3
gat,31,0.8758595729279768,0.930053804765565,0.8276333789329685,0.9626412822133574,0.9270833333333334,0.8273017746611253,16,0.0004178996952112,"[2560, 1280]","[2560, 1280]","[2560, 1280]",75,True,0.2288969336797541,7
gat,32,0.8676307007786429,0.9473684210526316,0.8002735978112175,0.9521589922283706,0.9241071428571428,0.820661396265924,16,0.000472916086554,"[2560, 1280]","[2560, 1280]","[2560, 1280]",59,True,0.2131804093653813,1
gat,33,0.8660682226211849,0.91156462585034,0.8248974008207934,0.9599561500855308,0.9207057823129252,0.8119874234076215,16,0.0001601250557124,"[2560, 1280]","[2560, 1280]",[640],83,True,0.1430294104880105,6
gat,34,0.8610914245216159,0.8933823529411765,0.8310533515731874,0.9592023214462034,0.9166666666666666,0.8027517733882271,16,0.000237876001956,"[2560, 1280]","[2560, 1280]","[2560, 1280]",102,True,0.0853618994460788,4
gat,35,0.8439591405424445,0.8700072621641249,0.8194254445964432,0.9567150877968794,0.9058248299319728,0.7773221124984315,64,0.0005921034194475,[1280],"[2560, 1280]","[2560, 1280]",72,False,0.1260247041305226,3
gat,36,0.7986599664991625,0.7826657912015759,0.8153214774281806,0.9364606637742828,0.8722363945578231,0.7054631905790514,16,0.0003947622526825,"[2560, 1280]","[2560, 1280]","[2560, 1280]",88,True,0.2462657147400439,4
gat,37,0.8347025961222477,0.8032890575585073,0.8686730506155951,0.9583476447549308,0.8930697278911565,0.7571191826075733,64,0.0001117092071882,"[2560, 1280]","[2560, 1280, 640]","[1280, 640]",57,False,0.1148325191471357,3
gat,38,0.8335654596100278,0.8489361702127659,0.8187414500683995,0.9546114143116466,0.8983843537414966,0.7607248671845945,16,0.0001549305181131,"[2560, 1280]","[2560, 1280]","[2560, 1280]",76,True,0.1416923491580735,5
gat,39,0.8769827282340501,0.9047272727272728,0.8508891928864569,0.9647139417579292,0.9258078231292516,0.8247367341591119,16,7.880232822542623e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",131,False,0.1787283633653165,9
gat,40,0.8589211618257261,0.8685314685314686,0.8495212038303693,0.958387730800683,0.9132653061224488,0.7964187600733809,64,8.552272588711207e-05,"[2560, 1280, 640]","[2560, 640]","[2560, 1280]",147,False,0.188007062642934,6
gat,41,0.8589226823012093,0.925019731649566,0.801641586867305,0.9617197251194354,0.918154761904762,0.8057677993086214,16,6.57570547968206e-05,"[2560, 1280]",[640],"[2560, 1280]",185,False,0.1045290920457517,1
gat,42,0.8240643581671914,0.8432355046528275,0.8057455540355677,0.9491681512568876,0.8930697278911565,0.7477144780744108,16,9.743073826501408e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",129,False,0.1670215194346526,1
gat,43,0.8590990990990991,0.907844630616908,0.8153214774281806,0.9594601380141458,0.9168792517006804,0.8027177778955042,16,6.852374081554275e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",199,False,0.2544582870085795,1
gat,44,0.8540977581771407,0.9229547259729944,0.7948016415868673,0.9427875076690936,0.9156037414965986,0.7995894637386145,32,0.0001215322357339,"[2560, 1280]","[2560, 1280]","[2560, 1280]",174,False,0.0788088214169215,0
gat,45,0.8452554744525548,0.9061032863849764,0.7920656634746922,0.9618682544679064,0.9098639455782312,0.7855930731520437,16,0.0005001308006839,"[2560, 1280]","[2560, 1280]","[2560, 1280]",160,False,0.2001932432992915,5
gat,46,0.8530549110595514,0.9813167259786476,0.7544459644322845,0.9542774342567752,0.91921768707483,0.8117808838699793,32,0.000241635513253,"[2560, 1280]","[2560, 1280]","[2560, 1280]",66,True,0.3161673687757086,3
gat,47,0.8483943241224795,0.9342105263157896,0.7770177838577291,0.9562391187483702,0.9136904761904762,0.7953170186426503,16,0.0003237283713183,"[2560, 1280]","[2560, 1280]","[2560, 1280]",93,False,0.0290827369938855,1
gat,48,0.8682336182336182,0.9056463595839525,0.8337893296853626,0.9635240191366562,0.921343537414966,0.813719287750732,64,6.11207091389207e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",107,True,0.1404816885456417,2
gat,49,0.8260869565217391,0.8335654596100278,0.8187414500683995,0.9468855674200874,0.8928571428571429,0.7487395388722186,16,8.164147305370187e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",118,True,0.17503131580042236,6
