Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,17,0.7068965517241379,0.9091869060190074,0.5782404298186703,0.8993731233792527,0.8669647847959754,0.6531154323460684,32,7.751946124042789e-05,"[2560, 640]","[2560, 1280]","[2560, 1280]",52,True,0.2072799303869835,1
gat,18,0.7345003646973013,0.8036711891460495,0.6762928139691068,0.9021571635348234,0.864356251164524,0.6486396157787022,16,0.0001762588008617,[640],[640],[2560],94,True,0.1648926551096998,11
gat,19,0.7030403998334027,0.925438596491228,0.5668233713901948,0.9052096325434136,0.8671511086267933,0.6548329613080521,16,7.530587461235564e-05,"[2560, 1280]","[2560, 1280]",[2560],72,True,0.2382019463968234,4
gat,20,0.6941783345615328,0.7689795918367347,0.6326393552719947,0.886004846959186,0.8453512204210919,0.5970424587317134,32,0.0002600279827287,"[2560, 1280]",[640],"[2560, 1280]",99,True,0.3608943215608551,5
gat,21,0.7212355212355213,0.8483197093551317,0.6272666218938885,0.8951608685457147,0.8654741941494317,0.6477554685975552,16,5.0365798629371215e-05,"[2560, 1280]",[2560],"[2560, 1280]",65,False,0.1602199146197354,1
gat,22,0.7052756842522808,0.8614341085271318,0.5970449966420417,0.8907016591673996,0.8615613937022545,0.6364099270663985,16,5.577806561413588e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",61,False,0.1834316322111031,3
gat,23,0.6997476871320437,0.935883014623172,0.5587642713230356,0.8941846534202512,0.8669647847959754,0.6552543178027207,16,0.0001058117775667,"[2560, 1280]","[2560, 1280]","[2560, 1280]",65,False,0.260400948977478,2
gat,24,0.7318007662835249,0.8519179304192686,0.6413700470114171,0.8957704618119259,0.8695733184274269,0.6592792230570104,16,7.52583177568127e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",51,False,0.2057743509846508,4
gat,25,0.6952449567723343,0.7498057498057498,0.6480859637340497,0.8852740277593535,0.8423700391280045,0.5925451457505796,16,8.578580462331363e-05,[640],"[2560, 1280]","[2560, 1280]",80,False,0.2022970008465549,2
gat,26,0.7277409860191317,0.8047192839707079,0.664204163868368,0.8995809392654609,0.8621203651947084,0.6418076571189631,16,0.0001464065111772,"[2560, 1280]","[2560, 1280]",[2560],52,True,0.2570062012954672,9
gat,27,0.7195385724585436,0.7766536964980545,0.6702484889187375,0.8938395058692401,0.8550400596236258,0.6255834049738417,16,0.0001037503058541,[640],"[2560, 1280]","[2560, 1280]",106,False,0.1413290917107373,5
gat,28,0.7278937381404175,0.8368237347294939,0.6440564137004701,0.8998441727213248,0.8664058133035215,0.6509951807622011,16,6.837243037662617e-05,[2560],"[2560, 1280]","[2560, 1280]",76,True,0.2058257975503185,18
gat,29,0.7371294851794071,0.8790697674418605,0.6346541302887844,0.9091354478137944,0.8744177380286938,0.6724914857565664,32,0.0001382659200904,"[2560, 1280]","[2560, 1280]",[1280],89,False,0.0806325477970379,11
gat,30,0.7002028397565923,0.8842213114754098,0.5795836131631967,0.8922517924986083,0.8623066890255263,0.6389376230640965,32,0.0001333622507765,"[2560, 1280]","[2560, 1280]","[2560, 1280]",85,False,0.0670130452280754,4
gat,31,0.7153439153439154,0.7533432392273403,0.6809939556749496,0.9004780111742602,0.8496366685299049,0.6149757354284529,32,0.0001529467447073,"[2560, 1280]","[2560, 1280]","[2560, 1280]",61,False,0.0679416742291799,3
gat,32,0.7088224157516092,0.8125,0.628609805238415,0.8925122550759896,0.8567169741009876,0.6247602306708169,32,6.525593875346953e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",71,False,0.140879557342191,3
gat,33,0.720548989706443,0.8333333333333334,0.6346541302887844,0.895665687969296,0.8634246320104342,0.6426243594373028,32,8.623943690049367e-05,"[2560, 1280]","[2560, 1280]",[1280],60,False,0.0413271726765812,6
gat,34,0.6986564299424184,0.8154121863799283,0.6111484217595702,0.884213300840165,0.8537357928079001,0.6156441998332682,64,0.0001165957424411,"[2560, 1280]","[2560, 1280]","[2560, 1280]",51,False,0.1234961833739502,1
gat,35,0.7277428888067972,0.8087027914614121,0.661517797179315,0.8930702407304589,0.8626793366871622,0.6429020196366694,16,6.982587563057025e-05,[1280],"[2560, 1280]","[2560, 1280]",110,False,0.2850870279620359,6
gat,36,0.7199391171993912,0.8305531167690957,0.6353257219610476,0.8924699991791272,0.8628656605179803,0.6411972788166177,32,0.0001948898972951,"[2560, 1280]","[2560, 1280]","[2560, 1280]",87,False,0.1462867167207694,8
gat,37,0.7294721407624634,0.8030669895076675,0.6682337139019476,0.9048748757867128,0.8624930128563443,0.643171753053189,64,0.000129493461848,"[2560, 1280]","[2560, 1280, 640]","[2560, 640]",143,True,0.102571172884212,4
gat,38,0.7260007773027595,0.8616236162361623,0.6272666218938885,0.9055336521459936,0.868641699273337,0.6564069301142941,16,8.731215144408233e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",69,False,0.1917575453368931,8
gat,39,0.6992840095465394,0.8575609756097561,0.590329079919409,0.8932697439812189,0.859139183901621,0.6295334230628502,32,6.525022818556266e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",128,False,0.3110900513533655,2
gat,40,0.7096774193548387,0.8566001899335233,0.6057756883814641,0.9014166462603012,0.8624930128563443,0.6390811713729874,64,8.90409500706348e-05,"[2560, 1280, 640]",[640],"[2560, 1280]",171,True,0.2224325947966674,3
gat,41,0.7286274509803922,0.8755890669180019,0.6239086635325722,0.9058479736738836,0.8710639090739706,0.6631522132803632,16,5.289822047487387e-05,"[2560, 1280]",[2560],"[2560, 1280]",57,False,0.1668129513286172,5
gat,42,0.7092882991556092,0.8837675350701403,0.5923438549361988,0.8961284246759197,0.8652878703186138,0.6472389084426063,16,6.030179000131402e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",58,False,0.1200301110314092,2
gat,43,0.7301343570057581,0.8521505376344086,0.638683680322364,0.8984431472884703,0.869014346934973,0.6576865079750771,16,5.0241590580053925e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",57,False,0.1524614684939245,3
gat,44,0.669220945083014,0.913953488372093,0.5278710543989255,0.8969576100618909,0.8552263834544438,0.6210062991623548,16,9.43506638016024e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",70,False,0.1875262241702726,5
gat,45,0.7233065442020666,0.8407473309608541,0.6346541302887844,0.9002227439940342,0.8652878703186138,0.6475530137783665,16,6.924124232216393e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",56,False,0.2476195004976854,3
gat,46,0.7232109049602423,0.8289930555555556,0.6413700470114171,0.9050059729749294,0.8637972796720701,0.6440181301716291,16,0.0001085445954217,"[2560, 1280]","[2560, 1280]","[2560, 1280]",76,False,0.1576108877848348,6
gat,47,0.7129629629629629,0.8377153218495014,0.6205507051712559,0.8941271576917336,0.8613750698714365,0.6364495062095806,16,6.359866108631337e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",118,False,0.2114535305149226,3
gat,48,0.7310293012772352,0.8294970161977835,0.6534586971121558,0.9018245715269376,0.8665921371343395,0.6520817906440317,64,0.0001251507200983,"[2560, 1280]","[2560, 1280]","[2560, 1280]",102,False,0.1826110550872111,1
gat,49,0.7234375,0.8646125116713352,0.6218938885157824,0.8925594466001495,0.8680827277808831,0.6548042378745721,16,7.448131040818999e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",50,True,0.11088453462553341,7
